Time,temperature_2m,relativehumidity_2m,dewpoint_2m,windspeed_10m,windspeed_100m,winddirection_10m,winddirection_100m,windgusts_10m,Power,Location
2018-08-09 21:00:00,65.7,92,63.5,2.21,5.39,5,15,4.6,0.2289,Location1
2018-08-09 22:00:00,65.2,92,62.7,2.51,5.32,5,16,3.7,0.2117,Location1
2018-08-09 23:00:00,64.9,90,61.8,2.6,6.22,16,24,4.3,0.1945,Location1
2018-08-10 00:00:00,65.0,91,62.2,2.62,6.02,18,32,4.5,0.1773,Location1
2018-08-10 01:00:00,64.8,91,62.2,2.51,5.59,23,44,4.4,0.1602,Location1
2018-08-10 02:00:00,64.6,92,62.1,2.42,5.24,24,48,4.3,0.143,Location1
2018-08-10 03:00:00,64.4,92,62.1,2.52,5.33,34,50,4.2,0.1258,Location1
2018-08-10 04:00:00,64.0,94,62.2,2.42,5.28,38,53,4.3,0.1086,Location1
2018-08-10 05:00:00,63.9,95,62.6,2.41,5.14,42,53,4.1,0.0944,Location1
2018-08-10 06:00:00,67.6,91,65.0,2.27,4.38,49,55,4.4,0.0833,Location1
2018-08-10 07:00:00,69.9,83,64.5,2.39,3.41,57,58,5.7,0.0722,Location1
2018-08-10 08:00:00,72.1,69,61.6,2.95,4.16,62,63,7.0,0.0611,Location1
2018-08-10 09:00:00,73.9,56,57.3,3.2,4.49,70,69,7.7,0.05,Location1
2018-08-10 10:00:00,75.0,49,54.5,3.26,4.46,72,70,8.1,0.0389,Location1
2018-08-10 11:00:00,75.9,45,53.2,3.01,4.12,69,67,8.0,0.0277,Location1
2018-08-10 12:00:00,76.4,43,52.2,3.08,4.08,54,54,7.7,0.0218,Location1
2018-08-10 13:00:00,77.0,41,51.2,2.78,3.78,52,53,7.7,0.021,Location1
2018-08-10 14:00:00,77.1,40,50.9,2.78,3.64,52,53,7.2,0.0202,Location1
2018-08-10 15:00:00,76.7,41,51.1,2.5,3.36,53,53,6.9,0.0195,Location1
2018-08-10 16:00:00,75.7,44,52.2,2.28,3.14,52,53,6.2,0.0187,Location1
2018-08-10 17:00:00,74.3,50,54.4,1.8,2.69,56,59,5.4,0.0179,Location1
2018-08-10 18:00:00,71.4,63,58.2,1.5,2.7,86,88,4.0,0.0171,Location1
2018-08-10 19:00:00,66.4,81,60.4,1.73,2.14,100,101,2.4,0.0163,Location1
2018-08-10 20:00:00,65.9,82,60.1,1.08,0.94,22,32,2.4,0.0155,Location1
2018-08-10 21:00:00,66.3,79,59.6,0.76,0.36,113,146,1.6,0.0148,Location1
2018-08-10 22:00:00,63.8,89,60.4,1.33,1.32,167,171,1.7,0.014,Location1
2018-08-10 23:00:00,63.6,88,60.1,1.51,2.31,188,175,2.3,0.0132,Location1
2018-08-11 00:00:00,62.6,87,58.7,1.94,2.45,215,192,3.1,0.0124,Location1
2018-08-11 01:00:00,61.8,88,58.2,2.11,2.48,239,220,3.2,0.0116,Location1
2018-08-11 02:00:00,61.6,86,57.4,2.14,4.02,259,251,3.6,0.0109,Location1
2018-08-11 03:00:00,62.0,83,56.7,1.91,4.34,227,244,3.6,0.0101,Location1
2018-08-11 04:00:00,61.4,84,56.4,2.13,4.66,229,239,3.4,0.0093,Location1
2018-08-11 05:00:00,61.5,83,56.2,2.15,4.79,242,244,3.7,0.0085,Location1
2018-08-11 06:00:00,64.5,76,56.6,2.34,4.71,250,253,3.8,0.0077,Location1
2018-08-11 07:00:00,66.9,70,56.8,1.28,2.95,231,246,4.0,0.007,Location1
2018-08-11 08:00:00,71.3,61,57.3,1.61,2.42,240,246,4.1,0.0062,Location1
2018-08-11 09:00:00,75.7,53,57.3,2.02,2.72,250,253,5.3,0.0054,Location1
2018-08-11 10:00:00,78.0,53,59.4,1.75,2.24,257,260,5.5,0.0046,Location1
2018-08-11 11:00:00,79.9,52,60.7,1.53,2.02,259,261,5.8,0.0038,Location1
2018-08-11 12:00:00,77.0,62,63.0,2.73,3.53,298,295,6.3,0.0035,Location1
2018-08-11 13:00:00,74.3,69,63.6,1.75,2.58,329,324,6.6,0.0036,Location1
2018-08-11 14:00:00,74.9,70,64.3,1.17,1.56,329,320,4.4,0.0037,Location1
2018-08-11 15:00:00,77.1,63,63.6,1.43,2.01,295,297,5.7,0.0038,Location1
2018-08-11 16:00:00,76.8,63,63.0,1.92,2.73,298,298,6.0,0.0038,Location1
2018-08-11 17:00:00,76.3,64,63.4,1.43,2.15,295,298,4.7,0.0039,Location1
2018-08-11 18:00:00,72.1,87,68.1,1.02,1.32,79,81,3.1,0.004,Location1
2018-08-11 19:00:00,69.4,90,66.3,1.13,2.39,45,57,2.0,0.0041,Location1
2018-08-11 20:00:00,67.9,93,65.8,1.41,2.72,45,54,2.4,0.0042,Location1
2018-08-11 21:00:00,66.9,95,65.5,2.0,3.28,53,59,3.5,0.0043,Location1
2018-08-11 22:00:00,65.9,98,65.2,1.22,2.97,35,48,3.3,0.0044,Location1
2018-08-11 23:00:00,65.6,99,65.4,1.61,3.47,30,44,2.3,0.0045,Location1
2018-08-12 00:00:00,65.6,98,65.1,1.84,3.52,49,55,2.9,0.0046,Location1
2018-08-12 01:00:00,64.7,100,64.7,1.77,2.59,47,62,2.8,0.0047,Location1
2018-08-12 02:00:00,64.5,100,64.5,1.2,1.97,360,60,2.2,0.0048,Location1
2018-08-12 03:00:00,63.6,100,63.6,1.33,2.16,347,34,2.2,0.0049,Location1
2018-08-12 04:00:00,62.7,100,62.7,1.73,3.1,350,21,3.2,0.0049,Location1
2018-08-12 05:00:00,62.6,100,62.6,1.9,3.61,360,19,3.6,0.005,Location1
2018-08-12 06:00:00,65.1,97,64.2,1.7,3.93,360,7,4.0,0.0051,Location1
2018-08-12 07:00:00,68.7,91,66.0,1.41,2.75,8,10,3.8,0.0052,Location1
2018-08-12 08:00:00,72.6,81,66.3,1.7,2.46,28,27,4.8,0.0053,Location1
2018-08-12 09:00:00,75.2,75,66.9,1.86,2.52,36,34,6.9,0.0054,Location1
2018-08-12 10:00:00,75.5,67,63.9,3.31,4.47,25,27,7.7,0.0055,Location1
2018-08-12 11:00:00,75.6,66,63.4,1.92,2.61,28,32,8.1,0.0056,Location1
2018-08-12 12:00:00,75.5,70,65.2,2.41,3.26,48,50,8.2,0.0101,Location1
2018-08-12 13:00:00,75.9,65,63.5,2.48,3.39,43,45,6.5,0.0191,Location1
2018-08-12 14:00:00,77.0,60,62.1,2.3,3.02,34,34,6.5,0.0282,Location1
2018-08-12 15:00:00,76.5,62,62.7,2.62,3.54,47,45,6.5,0.0372,Location1
2018-08-12 16:00:00,74.9,68,63.5,2.8,3.86,55,53,6.6,0.0462,Location1
2018-08-12 17:00:00,72.8,73,63.8,2.82,3.98,63,62,6.6,0.0552,Location1
2018-08-12 18:00:00,70.5,80,64.1,2.16,3.8,56,55,6.1,0.0581,Location1
2018-08-12 19:00:00,67.3,92,64.9,2.0,4.0,53,53,3.9,0.0549,Location1
2018-08-12 20:00:00,66.0,97,65.0,2.0,3.98,37,51,3.3,0.0517,Location1
2018-08-12 21:00:00,65.5,98,64.9,1.97,3.94,30,54,3.4,0.0486,Location1
2018-08-12 22:00:00,65.5,97,64.7,1.7,3.66,28,55,3.3,0.0454,Location1
2018-08-12 23:00:00,65.5,97,64.6,1.3,3.28,32,59,2.7,0.0422,Location1
2018-08-13 00:00:00,63.8,98,63.4,1.75,2.56,31,69,2.4,0.039,Location1
2018-08-13 01:00:00,63.6,99,63.3,1.65,1.9,14,72,2.4,0.0359,Location1
2018-08-13 02:00:00,63.3,100,63.3,1.12,0.94,333,58,2.1,0.0327,Location1
2018-08-13 03:00:00,63.1,100,63.1,1.21,0.92,294,319,2.2,0.0295,Location1
2018-08-13 04:00:00,62.0,100,62.0,1.78,2.05,308,317,3.1,0.0263,Location1
2018-08-13 05:00:00,61.8,100,61.8,1.97,3.04,330,333,3.6,0.0232,Location1
2018-08-13 06:00:00,63.8,99,63.5,1.4,3.0,356,360,3.8,0.02,Location1
2018-08-13 07:00:00,67.0,96,65.7,1.4,2.2,356,3,3.7,0.0168,Location1
2018-08-13 08:00:00,71.7,85,67.1,1.4,1.9,356,357,4.3,0.0136,Location1
2018-08-13 09:00:00,76.2,71,66.2,1.14,1.55,15,15,4.5,0.0104,Location1
2018-08-13 10:00:00,78.8,60,63.8,1.0,1.28,53,51,4.1,0.0073,Location1
2018-08-13 11:00:00,79.6,57,62.8,0.94,1.25,58,61,4.2,0.0041,Location1
2018-08-13 12:00:00,79.9,55,62.5,0.94,1.25,58,61,4.1,0.0023,Location1
2018-08-13 13:00:00,80.2,55,62.4,1.26,1.65,72,76,4.5,0.0019,Location1
2018-08-13 14:00:00,79.8,56,62.8,1.43,1.84,65,68,4.6,0.0015,Location1
2018-08-13 15:00:00,79.0,59,63.6,1.63,2.14,79,79,4.7,0.001,Location1
2018-08-13 16:00:00,78.2,62,64.1,2.3,3.1,90,92,5.5,0.0006,Location1
2018-08-13 17:00:00,76.2,66,64.2,2.24,3.24,100,99,5.6,0.0002,Location1
2018-08-13 18:00:00,74.2,79,67.3,2.1,3.3,90,90,4.8,0.003,Location1
2018-08-13 19:00:00,70.0,90,67.1,1.81,2.9,84,90,3.7,0.009,Location1
2018-08-13 20:00:00,67.8,96,66.6,1.08,1.58,124,108,2.6,0.015,Location1
2018-08-13 21:00:00,67.3,97,66.4,1.41,2.19,172,156,2.3,0.021,Location1
2018-08-13 22:00:00,66.6,95,65.3,1.92,2.86,208,192,2.8,0.027,Location1
2018-08-13 23:00:00,65.9,93,63.8,2.3,4.38,214,207,3.7,0.033,Location1
2018-08-14 00:00:00,65.6,91,63.0,2.69,5.97,225,220,4.5,0.039,Location1
2018-08-14 01:00:00,65.5,90,62.7,2.56,6.19,239,236,4.5,0.045,Location1
2018-08-14 02:00:00,65.3,90,62.2,2.53,5.98,252,249,4.4,0.051,Location1
2018-08-14 03:00:00,64.9,91,62.1,2.35,5.63,258,264,4.1,0.0569,Location1
2018-08-14 04:00:00,64.6,91,62.0,2.47,5.71,256,267,4.2,0.0629,Location1
2018-08-14 05:00:00,64.8,91,62.2,2.57,5.9,257,268,4.4,0.0675,Location1
2018-08-14 06:00:00,68.5,84,63.4,3.01,5.8,264,271,5.3,0.0706,Location1
2018-08-14 07:00:00,72.3,76,64.3,2.31,4.2,265,273,5.3,0.0736,Location1
2018-08-14 08:00:00,76.7,68,65.5,2.61,3.93,274,277,6.1,0.0767,Location1
2018-08-14 09:00:00,79.7,58,63.4,3.32,4.75,277,278,7.6,0.0798,Location1
2018-08-14 10:00:00,81.8,50,61.3,3.14,4.57,279,280,7.8,0.0829,Location1
2018-08-14 11:00:00,83.3,50,62.7,2.86,4.03,282,284,7.6,0.086,Location1
2018-08-14 12:00:00,84.9,46,61.8,3.28,4.51,282,283,7.8,0.0887,Location1
2018-08-14 13:00:00,85.2,49,64.1,4.38,6.08,297,297,9.5,0.091,Location1
2018-08-14 14:00:00,85.2,43,60.0,4.53,6.63,292,293,10.5,0.0934,Location1
2018-08-14 15:00:00,85.8,42,60.3,4.16,6.3,280,280,9.9,0.0957,Location1
2018-08-14 16:00:00,86.0,45,62.0,3.35,5.57,280,279,9.1,0.098,Location1
2018-08-14 17:00:00,84.8,49,63.5,2.32,5.12,277,276,7.1,0.1004,Location1
2018-08-14 18:00:00,80.7,60,65.7,3.42,6.19,232,236,4.9,0.112,Location1
2018-08-14 19:00:00,76.8,67,64.8,3.34,7.57,231,236,6.8,0.133,Location1
2018-08-14 20:00:00,75.2,69,64.3,2.94,7.17,235,240,6.4,0.154,Location1
2018-08-14 21:00:00,74.9,68,63.5,3.61,8.08,251,258,6.7,0.1749,Location1
2018-08-14 22:00:00,74.2,68,62.7,3.7,8.19,270,278,7.0,0.1959,Location1
2018-08-14 23:00:00,73.3,69,62.3,3.61,7.93,275,284,7.4,0.2169,Location1
2018-08-15 00:00:00,71.4,74,62.5,2.69,6.46,285,292,6.9,0.2378,Location1
2018-08-15 01:00:00,70.5,77,62.8,2.47,6.08,291,297,4.9,0.2588,Location1
2018-08-15 02:00:00,69.3,81,63.2,2.61,5.82,274,289,4.6,0.2798,Location1
2018-08-15 03:00:00,68.3,84,63.4,2.8,6.17,268,278,5.1,0.3007,Location1
2018-08-15 04:00:00,67.2,86,62.8,3.03,6.41,262,273,5.4,0.3217,Location1
2018-08-15 05:00:00,66.8,84,61.9,2.91,6.32,254,265,5.5,0.328,Location1
2018-08-15 06:00:00,69.9,84,64.8,3.51,6.74,250,255,5.7,0.3196,Location1
2018-08-15 07:00:00,73.4,80,66.9,3.23,5.36,254,256,6.7,0.3112,Location1
2018-08-15 08:00:00,77.4,74,68.3,3.28,4.87,258,261,7.5,0.3028,Location1
2018-08-15 09:00:00,79.5,69,68.4,3.0,4.4,270,270,7.5,0.2944,Location1
2018-08-15 10:00:00,81.9,59,66.3,3.4,4.8,272,272,7.8,0.286,Location1
2018-08-15 11:00:00,83.7,52,64.0,3.31,4.6,273,272,7.9,0.2776,Location1
2018-08-15 12:00:00,85.2,48,63.0,3.31,4.61,275,274,7.7,0.2594,Location1
2018-08-15 13:00:00,86.0,46,62.7,1.51,2.1,278,273,7.4,0.2313,Location1
2018-08-15 14:00:00,84.4,48,62.7,1.33,1.55,103,105,4.1,0.2031,Location1
2018-08-15 15:00:00,80.9,68,69.2,2.86,3.95,78,81,6.6,0.175,Location1
2018-08-15 16:00:00,77.5,78,69.9,3.35,5.14,80,83,7.3,0.1469,Location1
2018-08-15 17:00:00,76.4,78,69.0,2.77,5.07,103,105,7.2,0.1187,Location1
2018-08-15 18:00:00,77.9,72,68.1,1.81,3.44,186,206,5.7,0.1031,Location1
2018-08-15 19:00:00,74.1,78,66.7,2.1,4.18,180,197,4.0,0.1,Location1
2018-08-15 20:00:00,72.8,80,66.3,1.84,3.54,158,172,3.4,0.0969,Location1
2018-08-15 21:00:00,72.1,82,66.3,2.42,5.5,156,161,4.2,0.0938,Location1
2018-08-15 22:00:00,71.5,84,66.4,2.9,6.41,178,184,4.9,0.0906,Location1
2018-08-15 23:00:00,71.0,87,67.1,2.91,6.26,196,205,5.5,0.0875,Location1
2018-08-16 00:00:00,70.1,91,67.3,2.42,4.98,210,218,5.1,0.0844,Location1
2018-08-16 01:00:00,69.7,92,67.2,2.69,5.95,225,229,5.4,0.0812,Location1
2018-08-16 02:00:00,68.9,93,66.8,2.39,5.14,237,243,4.8,0.0781,Location1
2018-08-16 03:00:00,68.1,95,66.6,1.94,4.37,235,250,4.1,0.075,Location1
2018-08-16 04:00:00,67.3,97,66.4,1.92,3.76,219,241,3.3,0.0719,Location1
2018-08-16 05:00:00,66.8,99,66.4,1.52,2.37,203,242,3.2,0.0957,Location1
2018-08-16 06:00:00,71.1,94,69.2,1.2,2.97,312,303,2.4,0.1464,Location1
2018-08-16 07:00:00,74.8,86,70.2,0.5,0.85,323,315,2.8,0.1971,Location1
2018-08-16 08:00:00,77.7,76,69.7,1.48,1.88,118,115,6.5,0.2478,Location1
2018-08-16 09:00:00,74.4,86,69.9,2.84,4.16,100,100,9.2,0.2985,Location1
2018-08-16 10:00:00,75.6,81,69.2,2.94,3.95,100,99,8.5,0.3492,Location1
2018-08-16 11:00:00,76.3,81,69.9,3.3,4.7,90,92,7.2,0.4,Location1
2018-08-16 12:00:00,73.6,90,70.4,3.82,5.83,96,96,7.9,0.4034,Location1
2018-08-16 13:00:00,71.4,96,70.0,3.35,5.12,100,107,8.5,0.3597,Location1
2018-08-16 14:00:00,73.2,94,71.4,2.5,3.92,180,174,7.0,0.3159,Location1
2018-08-16 15:00:00,73.8,90,70.8,3.05,4.98,157,158,6.4,0.2722,Location1
2018-08-16 16:00:00,73.5,89,70.1,2.5,4.7,180,180,6.7,0.2284,Location1
2018-08-16 17:00:00,73.5,90,70.5,2.19,3.98,156,162,4.8,0.1847,Location1
2018-08-16 18:00:00,73.1,93,71.0,1.12,2.56,117,141,4.5,0.1564,Location1
2018-08-16 19:00:00,71.7,96,70.6,2.41,5.16,138,148,4.2,0.1436,Location1
2018-08-16 20:00:00,71.3,97,70.4,2.44,5.24,145,151,5.0,0.1308,Location1
2018-08-16 21:00:00,70.3,97,69.3,2.79,5.38,159,162,4.9,0.118,Location1
2018-08-16 22:00:00,69.3,97,68.4,2.18,4.3,196,198,5.5,0.1052,Location1
2018-08-16 23:00:00,68.2,99,67.9,1.4,2.79,176,195,4.2,0.0923,Location1
2018-08-17 00:00:00,68.1,98,67.7,2.34,3.96,160,170,5.1,0.0795,Location1
2018-08-17 01:00:00,67.9,99,67.5,2.2,4.24,183,188,4.8,0.0667,Location1
2018-08-17 02:00:00,67.3,100,67.2,1.32,2.84,171,190,3.9,0.0539,Location1
2018-08-17 03:00:00,67.2,100,67.2,1.14,2.33,165,190,2.6,0.0411,Location1
2018-08-17 04:00:00,66.9,100,66.9,1.1,1.97,175,210,2.1,0.0283,Location1
2018-08-17 05:00:00,67.2,99,67.1,1.63,2.78,223,240,2.9,0.0295,Location1
2018-08-17 06:00:00,69.9,97,69.1,2.09,3.96,253,286,3.7,0.0447,Location1
2018-08-17 07:00:00,70.8,96,69.5,2.87,4.53,331,338,5.9,0.0599,Location1
2018-08-17 08:00:00,70.9,95,69.4,2.84,4.43,350,354,5.7,0.0752,Location1
2018-08-17 09:00:00,71.7,93,69.4,2.81,4.2,356,357,6.5,0.0904,Location1
2018-08-17 10:00:00,73.2,89,69.7,2.8,4.1,358,360,6.4,0.1056,Location1
2018-08-17 11:00:00,74.5,85,69.9,2.75,4.05,19,20,6.6,0.1208,Location1
2018-08-17 12:00:00,74.7,81,68.5,3.14,4.52,22,25,6.6,0.1273,Location1
2018-08-17 13:00:00,74.8,79,68.0,3.57,5.31,18,20,7.5,0.1252,Location1
2018-08-17 14:00:00,75.3,78,68.0,2.92,4.22,22,22,7.4,0.123,Location1
2018-08-17 15:00:00,74.8,80,68.1,2.6,3.79,16,18,6.7,0.1208,Location1
2018-08-17 16:00:00,74.4,83,68.8,2.16,3.42,13,15,7.1,0.1186,Location1
2018-08-17 17:00:00,73.5,87,69.3,1.99,3.48,18,18,4.6,0.1164,Location1
2018-08-17 18:00:00,73.8,83,68.3,2.65,5.14,11,13,4.0,0.1115,Location1
2018-08-17 19:00:00,71.6,85,66.9,2.72,5.89,17,21,4.9,0.1038,Location1
2018-08-17 20:00:00,70.3,86,66.1,3.05,6.54,23,23,5.4,0.0961,Location1
2018-08-17 21:00:00,69.7,85,65.1,2.77,6.43,13,21,5.5,0.0885,Location1
2018-08-17 22:00:00,68.3,88,64.7,2.2,4.91,330,356,5.0,0.0808,Location1
2018-08-17 23:00:00,67.2,91,64.5,1.92,4.32,332,355,4.0,0.0731,Location1
2018-08-18 00:00:00,66.7,91,64.0,2.12,4.5,341,3,3.6,0.0655,Location1
2018-08-18 01:00:00,65.8,92,63.6,2.15,4.4,338,3,3.6,0.0578,Location1
2018-08-18 02:00:00,65.1,94,63.3,2.37,4.84,332,353,3.9,0.0501,Location1
2018-08-18 03:00:00,64.9,95,63.4,2.33,5.12,335,348,4.0,0.0424,Location1
2018-08-18 04:00:00,64.8,97,63.8,2.33,4.98,335,350,4.2,0.0348,Location1
2018-08-18 05:00:00,64.8,98,64.2,2.19,4.54,336,352,4.1,0.0334,Location1
2018-08-18 06:00:00,69.3,92,67.0,2.06,4.19,23,40,3.9,0.0382,Location1
2018-08-18 07:00:00,73.2,87,69.2,2.83,4.03,45,46,5.8,0.043,Location1
2018-08-18 08:00:00,75.5,79,68.6,2.83,3.89,42,42,6.6,0.0478,Location1
2018-08-18 09:00:00,76.9,76,68.9,2.42,3.34,38,39,8.3,0.0527,Location1
2018-08-18 10:00:00,77.3,71,67.3,2.28,3.09,29,29,8.4,0.0575,Location1
2018-08-18 11:00:00,75.8,76,67.5,3.09,4.25,25,27,8.4,0.0623,Location1
2018-08-18 12:00:00,75.0,78,67.5,3.85,5.5,25,25,8.5,0.0672,Location1
2018-08-18 13:00:00,74.2,80,67.7,3.58,5.02,23,23,8.9,0.072,Location1
2018-08-18 14:00:00,73.7,80,67.1,3.69,5.25,33,31,8.5,0.0768,Location1
2018-08-18 15:00:00,73.7,80,67.1,3.61,5.08,34,32,8.2,0.0817,Location1
2018-08-18 16:00:00,72.7,81,66.5,3.44,4.91,36,33,8.1,0.0865,Location1
2018-08-18 17:00:00,71.1,81,65.0,3.14,4.58,37,36,7.7,0.0913,Location1
2018-08-18 18:00:00,68.8,85,64.2,2.84,4.62,39,39,6.8,0.0913,Location1
2018-08-18 19:00:00,66.4,92,64.0,2.47,5.08,32,36,5.3,0.0865,Location1
2018-08-18 20:00:00,65.6,95,64.1,2.72,5.66,36,44,4.9,0.0817,Location1
2018-08-18 21:00:00,65.4,95,64.1,2.36,5.16,36,46,4.9,0.0769,Location1
2018-08-18 22:00:00,65.3,96,64.1,2.02,4.53,33,49,4.1,0.072,Location1
2018-08-18 23:00:00,65.3,96,64.1,1.89,4.2,32,52,3.4,0.0672,Location1
2018-08-19 00:00:00,65.3,96,64.2,1.89,4.08,32,54,3.2,0.0624,Location1
2018-08-19 01:00:00,65.2,97,64.3,2.16,4.53,34,47,3.7,0.0576,Location1
2018-08-19 02:00:00,65.0,98,64.4,2.1,4.55,25,40,3.9,0.0527,Location1
2018-08-19 03:00:00,64.6,99,64.4,1.84,4.05,22,40,3.7,0.0479,Location1
2018-08-19 04:00:00,64.5,100,64.5,1.71,3.75,21,44,3.1,0.0431,Location1
2018-08-19 05:00:00,64.5,100,64.5,1.8,3.47,19,44,3.0,0.0382,Location1
2018-08-19 06:00:00,67.2,96,66.2,1.03,2.22,61,82,3.4,0.0334,Location1
2018-08-19 07:00:00,70.2,88,66.4,0.9,1.4,90,90,3.1,0.0286,Location1
2018-08-19 08:00:00,71.7,85,66.8,1.3,1.68,203,197,3.9,0.0238,Location1
2018-08-19 09:00:00,73.1,79,66.3,1.2,1.56,228,225,4.5,0.0189,Location1
2018-08-19 10:00:00,74.7,75,66.2,1.03,1.34,241,243,4.5,0.0141,Location1
2018-08-19 11:00:00,76.4,71,66.5,1.22,1.53,215,212,4.6,0.0093,Location1
2018-08-19 12:00:00,77.9,63,64.4,2.06,2.67,194,193,5.9,0.0091,Location1
2018-08-19 13:00:00,77.4,61,63.0,0.86,1.14,234,218,5.9,0.0136,Location1
2018-08-19 14:00:00,77.0,62,62.9,0.86,0.99,36,45,3.5,0.0181,Location1
2018-08-19 15:00:00,75.9,68,64.5,2.1,2.82,87,96,5.4,0.0226,Location1
2018-08-19 16:00:00,75.3,72,65.8,1.65,2.12,104,109,5.4,0.027,Location1
2018-08-19 17:00:00,74.3,78,66.8,2.33,3.36,115,120,4.9,0.0315,Location1
2018-08-19 18:00:00,71.3,89,67.9,1.84,3.83,167,173,4.9,0.0344,Location1
2018-08-19 19:00:00,68.9,93,66.8,1.43,2.41,168,175,3.1,0.0357,Location1
2018-08-19 20:00:00,68.6,93,66.3,1.28,2.34,129,160,1.8,0.037,Location1
2018-08-19 21:00:00,67.3,93,65.2,1.43,3.68,115,135,2.4,0.0383,Location1
2018-08-19 22:00:00,67.0,93,64.8,2.25,4.92,159,151,3.8,0.0396,Location1
2018-08-19 23:00:00,65.7,96,64.5,1.99,4.63,198,186,3.7,0.0409,Location1
2018-08-20 00:00:00,64.3,97,63.3,2.15,4.78,202,200,3.6,0.0422,Location1
2018-08-20 01:00:00,63.6,97,62.7,2.06,4.79,209,209,3.8,0.0436,Location1
2018-08-20 02:00:00,63.2,97,62.4,1.84,4.05,193,200,3.6,0.0449,Location1
2018-08-20 03:00:00,62.7,98,62.3,1.84,3.41,167,177,3.0,0.0462,Location1
2018-08-20 04:00:00,61.5,100,61.5,1.33,3.08,167,167,2.6,0.0475,Location1
2018-08-20 05:00:00,62.3,99,62.0,1.25,3.33,151,147,2.0,0.0646,Location1
2018-08-20 06:00:00,65.2,94,63.6,1.7,3.42,118,128,3.1,0.0976,Location1
2018-08-20 07:00:00,69.3,88,65.6,0.85,2.1,111,115,2.7,0.1306,Location1
2018-08-20 08:00:00,72.7,78,65.4,1.7,2.33,118,115,4.5,0.1636,Location1
2018-08-20 09:00:00,74.3,72,64.5,2.56,3.45,111,112,6.1,0.1966,Location1
2018-08-20 10:00:00,74.4,71,64.5,3.23,4.48,112,114,7.4,0.2296,Location1
2018-08-20 11:00:00,75.0,67,63.2,3.61,5.09,109,110,8.4,0.2626,Location1
2018-08-20 12:00:00,76.6,59,61.4,3.26,4.43,117,118,8.7,0.2578,Location1
2018-08-20 13:00:00,77.1,55,59.7,2.66,3.62,110,114,7.9,0.2152,Location1
2018-08-20 14:00:00,77.6,51,58.2,2.31,3.14,108,112,6.8,0.1727,Location1
2018-08-20 15:00:00,78.3,50,58.2,2.06,2.91,113,117,5.7,0.1301,Location1
2018-08-20 16:00:00,76.7,56,59.6,2.42,3.51,97,95,5.3,0.0876,Location1
2018-08-20 17:00:00,72.7,73,63.6,3.13,5.33,83,84,6.3,0.045,Location1
2018-08-20 18:00:00,70.8,81,64.7,2.26,4.36,77,81,6.3,0.0466,Location1
2018-08-20 19:00:00,69.7,85,65.1,1.91,4.3,84,89,4.0,0.0923,Location1
2018-08-20 20:00:00,69.4,88,65.7,2.51,5.3,85,91,4.6,0.138,Location1
2018-08-20 21:00:00,69.1,90,66.1,2.51,5.47,95,99,4.7,0.1837,Location1
2018-08-20 22:00:00,69.0,91,66.3,2.21,5.1,108,118,4.6,0.2294,Location1
2018-08-20 23:00:00,69.4,90,66.3,1.6,3.94,90,120,3.7,0.2752,Location1
2018-08-21 00:00:00,69.5,90,66.3,2.09,4.37,73,101,3.6,0.3209,Location1
2018-08-21 01:00:00,69.0,91,66.2,2.42,4.98,83,100,4.5,0.3666,Location1
2018-08-21 02:00:00,69.0,91,66.3,2.69,5.41,75,93,5.0,0.4123,Location1
2018-08-21 03:00:00,68.8,93,66.7,3.06,6.13,101,114,5.6,0.458,Location1
2018-08-21 04:00:00,68.8,97,67.9,3.16,6.09,125,132,6.0,0.5037,Location1
2018-08-21 05:00:00,68.2,99,68.0,2.44,4.75,125,131,6.2,0.5372,Location1
2018-08-21 06:00:00,69.0,98,68.4,2.92,5.52,128,132,5.3,0.5584,Location1
2018-08-21 07:00:00,70.3,94,68.6,2.78,3.58,120,117,6.2,0.5796,Location1
2018-08-21 08:00:00,70.8,96,69.5,2.22,3.7,144,142,5.7,0.6008,Location1
2018-08-21 09:00:00,71.3,94,69.6,1.57,2.28,153,151,5.7,0.622,Location1
2018-08-21 10:00:00,71.3,91,68.7,2.1,3.5,180,182,6.0,0.6432,Location1
2018-08-21 11:00:00,70.8,91,68.2,2.62,4.51,173,176,7.6,0.6644,Location1
2018-08-21 12:00:00,71.3,85,66.7,4.79,7.84,206,210,10.5,0.6856,Location1
2018-08-21 13:00:00,73.5,85,68.5,3.81,5.35,240,237,9.4,0.7068,Location1
2018-08-21 14:00:00,74.2,78,66.7,5.22,7.6,282,286,11.1,0.728,Location1
2018-08-21 15:00:00,70.5,88,66.8,7.04,11.1,321,324,14.1,0.7492,Location1
2018-08-21 16:00:00,68.9,88,65.3,6.8,11.0,332,334,14.3,0.7704,Location1
2018-08-21 17:00:00,68.8,87,64.9,7.56,12.32,323,324,16.2,0.7916,Location1
2018-08-21 18:00:00,67.0,82,61.2,6.16,10.5,328,329,14.8,0.7974,Location1
2018-08-21 19:00:00,66.4,79,59.9,5.45,9.55,314,317,12.3,0.788,Location1
2018-08-21 20:00:00,67.2,78,60.0,4.74,8.63,314,317,10.8,0.7785,Location1
2018-08-21 21:00:00,66.7,86,62.5,4.8,8.52,301,306,9.5,0.769,Location1
2018-08-21 22:00:00,65.1,91,62.3,4.96,8.63,312,315,9.9,0.7595,Location1
2018-08-21 23:00:00,63.9,89,60.8,5.5,9.25,307,309,10.8,0.75,Location1
